StateWellNumber,County,RiverBasin,GridNumber,MajorMinorAquifer,LatitudeDD,LongitudeDD,Date,WaterLevel,WaterElevation
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/27/2022,288.83,2654.17
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/28/2022,288.86,2654.14
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/29/2022,288.87,2654.13
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,9/30/2022,288.89,2654.11
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/1/2022,288.89,2654.11
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/2/2022,288.89,2654.11
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/3/2022,288.89,2654.11
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/4/2022,288.91,2654.09
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/5/2022,288.91,2654.09
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/6/2022,288.92,2654.08
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/7/2022,288.96,2654.04
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/8/2022,288.98,2654.02
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/9/2022,288.99,2654.01
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/10/2022,288.99,2654.01
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/11/2022,288.92,2654.08
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/12/2022,288.92,2654.08
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/13/2022,288.92,2654.08
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/14/2022,288.93,2654.07
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/15/2022,288.93,2654.07
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/16/2022,288.93,2654.07
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/17/2022,288.93,2654.07
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/18/2022,288.94,2654.06
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/19/2022,288.97,2654.03
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/20/2022,288.97,2654.03
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/21/2022,288.88,2654.12
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/22/2022,288.8,2654.2
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/23/2022,288.74,2654.26
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/24/2022,288.74,2654.26
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/25/2022,288.74,2654.26
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/26/2022,288.74,2654.26
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/27/2022,288.75,2654.25
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/28/2022,288.77,2654.23
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/29/2022,288.84,2654.16
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/30/2022,288.85,2654.15
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,10/31/2022,288.85,2654.15
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/1/2022,288.85,2654.15
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/2/2022,288.88,2654.12
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/3/2022,288.87,2654.13
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/4/2022,288.85,2654.15
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/5/2022,288.76,2654.24
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/6/2022,288.76,2654.24
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/7/2022,288.79,2654.21
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/8/2022,288.83,2654.17
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/9/2022,288.84,2654.16
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/10/2022,288.84,2654.16
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/11/2022,288.84,2654.16
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/12/2022,288.89,2654.11
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/13/2022,288.9,2654.1
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/14/2022,288.91,2654.09
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/15/2022,288.91,2654.09
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/16/2022,288.99,2654.01
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/17/2022,289.05,2653.95
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/18/2022,289.07,2653.93
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/19/2022,289.11,2653.89
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/20/2022,289.15,2653.85
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/21/2022,289.15,2653.85
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/22/2022,289.15,2653.85
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/23/2022,289.06,2653.94
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/24/2022,289.06,2653.94
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/25/2022,289.07,2653.93
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/26/2022,289,2654
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/27/2022,288.99,2654.01
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/28/2022,288.86,2654.14
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/29/2022,288.83,2654.17
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,11/30/2022,288.89,2654.11
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/1/2022,288.95,2654.05
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/2/2022,288.95,2654.05
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/3/2022,289.04,2653.96
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/4/2022,289.09,2653.91
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/5/2022,289.05,2653.95
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/6/2022,289.05,2653.95
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/7/2022,289.05,2653.95
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/8/2022,289.05,2653.95
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/9/2022,289.06,2653.94
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/10/2022,289.06,2653.94
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/11/2022,289.08,2653.92
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/12/2022,288.98,2654.02
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/13/2022,288.93,2654.07
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/14/2022,288.93,2654.07
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/15/2022,288.93,2654.07
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/16/2022,288.93,2654.07
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/17/2022,288.98,2654.02
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/18/2022,289.02,2653.98
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/19/2022,289.03,2653.97
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/20/2022,289.08,2653.92
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/20/2022,289.13,2653.87
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/21/2022,289.07,2653.93
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/22/2022,289.08,2653.92
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/23/2022,289.23,2653.77
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/24/2022,289.27,2653.73
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/25/2022,289.26,2653.74
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/26/2022,289.26,2653.74
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/27/2022,289.12,2653.88
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/28/2022,289.02,2653.98
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/29/2022,289.01,2653.99
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/30/2022,289.02,2653.98
509553,Roberts,Canadian,5095,Ogallala,35.8227778,-100.9283333,12/31/2022,289,2654
509603,Roberts,Canadian,5096,Ogallala,35.808056,-100.910556,2/7/2022,221.6,2678.4
509604,Roberts,Canadian,5096,Ogallala,35.8266667,-100.9080556,2/7/2022,206.8,2681.2
509604,Roberts,Canadian,5096,Ogallala,35.8266667,-100.9080556,11/10/2022,207.1,2680.9
509605,Roberts,Canadian,5096,Ogallala,35.8172222,-100.9105556,2/8/2022,262.8,2689.2
509605,Roberts,Canadian,5096,Ogallala,35.8172222,-100.9105556,11/10/2022,262.7,2689.3
509750,Roberts,Canadian,5097,Ogallala,35.7763889,-100.9697222,2/8/2022,492,2533
509750,Roberts,Canadian,5097,Ogallala,35.7763889,-100.9697222,11/10/2022,497.2,2527.8
509805,Roberts,Canadian,5098,Ogallala,35.7727778,-100.9202778,1/25/2022,333.2,2716.8
509805,Roberts,Canadian,5098,Ogallala,35.7727778,-100.9202778,11/10/2022,334.3,2715.7
510401,Roberts,Canadian,5104,Ogallala,35.8241667,-100.8630556,2/7/2022,172.9,2627.1
510402,Roberts,Canadian,5104,Ogallala,35.8038889,-100.8411111,3/10/2022,296.6,2668.4
510402,Roberts,Canadian,5104,Ogallala,35.8038889,-100.8411111,11/14/2022,296.5,2668.5
510502,Roberts,Canadian,5105,Ogallala,35.828055,-100.792778,2/8/2022,263.2,2647.8
510806,Roberts,Canadian,5108,Ogallala,35.75,-100.8155556,3/10/2022,448.2,2553.8
510806,Roberts,Canadian,5108,Ogallala,35.75,-100.8155556,11/14/2022,448.3,2553.7
510952,Roberts,Canadian,5109,Ogallala,35.7652778,-100.7580556,2/28/2022,415.3,2614.7
511101,Roberts,Canadian,5111,Ogallala,35.8513889,-100.7291667,1/28/2022,295.1,2602.9
511101,Roberts,Canadian,5111,Ogallala,35.8513889,-100.7291667,11/15/2022,295.2,2602.8
511201,Roberts,Canadian,5112,Ogallala,35.857223,-100.674167,1/27/2022,296.7,2517.3
511201,Roberts,Canadian,5112,Ogallala,35.857223,-100.674167,11/4/2022,296.2,2517.8
511401,Roberts,Canadian,5114,Ogallala,35.7972222,-100.7444444,1/28/2022,329.3,2690.7
511401,Roberts,Canadian,5114,Ogallala,35.7972222,-100.7444444,11/15/2022,328.1,2691.9
511501,Roberts,Canadian,5115,Ogallala,35.8030556,-100.6769444,1/28/2022,323.6,2611.4
511501,Roberts,Canadian,5115,Ogallala,35.8030556,-100.6769444,11/15/2022,325.3,2609.7
511702,Roberts,Canadian,5117,Ogallala,35.7577778,-100.7313889,1/28/2022,458.6,2628.4
511901,Roberts,Canadian,5119,Ogallala,35.775,-100.6294444,11/4/2022,285.6,2634.4
512132,Roberts,Canadian,5121,Ogallala,35.8732417,-100.59665,11/4/2022,330.1,2509.9
512301,Hemphill,Canadian,5123,Ogallala,35.850556,-100.5325,1/7/2022,86.5,2499.5
512901,Hemphill,Canadian,5129,Ogallala,35.771944,-100.527222,1/11/2022,105.9,2594.1
512904,Hemphill,Red,5129,Ogallala,35.769167,-100.503334,1/11/2022,34.3,2547.7
513101,Hemphill,Canadian,5131,Ogallala,35.853612,-100.466944,1/7/2022,46.4,2448.6
513102,Hemphill,Canadian,5131,Ogallala,35.854445,-100.459445,1/7/2022,61.2,2431.8
513501,Hemphill,Red,5135,Ogallala,35.795,-100.416667,12/19/2022,212.4,2527.6
513502,Hemphill,Red,5135,Ogallala,35.7945694,-100.4533,1/11/2022,268.9,2574.1
513903,Hemphill,Red,5139,Ogallala,35.756112,-100.416667,12/19/2022,225.7,2539.3
514203,Hemphill,Canadian,5142,Ogallala,35.856389,-100.316667,12/14/2022,67,2360
514411,Hemphill,Red,5144,Ogallala,35.7961944,-100.3483056,12/15/2022,273.5,2463.5
514505,Hemphill,Canadian,5145,Ogallala,35.811945,-100.305001,12/15/2022,212.2,2387.8
514510,Hemphill,Canadian,5145,Ogallala,35.805001,-100.295556,12/15/2022,247.8,2413.2
514709,Hemphill,Red,5147,Ogallala,35.7695833,-100.3661944,12/15/2022,147.8,2510.2
514805,Hemphill,Red,5148,Ogallala,35.7611111,-100.2944444,12/15/2022,129.5,2453.5
514806,Hemphill,Red,5148,Ogallala,35.7618056,-100.3243889,12/15/2022,180.7,2480.3
515101,Hemphill,Canadian,5151,Ogallala,35.863612,-100.223055,12/14/2022,17.2,2259.8
515402,Hemphill,Canadian,5154,Ogallala,35.8063333,-100.2092778,12/15/2022,245.4,2352.6
515505,Hemphill,Canadian,5155,Ogallala,35.824444,-100.168333,12/14/2022,129.6,2330.4
515506,Hemphill,Canadian,5155,Ogallala,35.833055,-100.203889,12/14/2022,106.9,2311.1
515901,Hemphill,Red,5159,Ogallala,35.786389,-100.165001,12/29/2022,196.7,2358.3
515904,Hemphill,Red,5159,Ogallala,35.7859722,-100.1654722,1/12/2022,195.3,2334.7
515906,Hemphill,Red,5159,Ogallala,35.7589194,-100.15585,12/14/2022,183.1,2355.9
516304,Hemphill,Canadian,5163,Ogallala,35.8541667,-100.0227778,12/14/2022,39.3,2230.7
516409,Hemphill,Canadian,5164,Ogallala,35.830278,-100.085556,12/14/2022,81.6,2246.4
516410,Hemphill,Canadian,5164,Ogallala,35.833055,-100.085556,12/14/2022,82.5,2251.5
516410,Hemphill,Canadian,5164,Ogallala,35.833055,-100.085556,12/29/2022,82.6,2251.4
516411,Hemphill,Canadian,5164,Ogallala,35.8013333,-100.1111111,12/15/2022,62.9,2300.1
516707,Hemphill,Red,5167,Ogallala,35.761945,-100.115834,1/10/2022,178.8,2330.2
516707,Hemphill,Red,5167,Ogallala,35.761945,-100.115834,1/11/2022,178.6,2330.4
516707,Hemphill,Red,5167,Ogallala,35.761945,-100.115834,12/15/2022,178.1,2330.9
516901,Hemphill,Red,5169,Ogallala,35.776667,-100.025555,12/14/2022,62.7,2297.3
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/3/2022,338.94,2761.06
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/6/2022,339.19,2760.81
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/7/2022,339.33,2760.67
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/8/2022,339.26,2760.74
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/9/2022,338.99,2761.01
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/10/2022,338.96,2761.04
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/11/2022,339.19,2760.81
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/12/2022,339.35,2760.65
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/13/2022,339.03,2760.97
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/14/2022,339.03,2760.97
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/15/2022,339.41,2760.59
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/16/2022,339.58,2760.42
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/17/2022,339.39,2760.61
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/18/2022,339.55,2760.45
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/19/2022,339.55,2760.45
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/20/2022,339.41,2760.59
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/21/2022,339.41,2760.59
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/22/2022,339.29,2760.71
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/23/2022,338.98,2761.02
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/24/2022,339.05,2760.95
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/25/2022,339.42,2760.58
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/26/2022,338.9,2761.1
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/27/2022,338.97,2761.03
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/28/2022,338.72,2761.28
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/29/2022,338.7,2761.3
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,11/30/2022,339.46,2760.54
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/1/2022,339.16,2760.84
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/2/2022,339.01,2760.99
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/3/2022,339.55,2760.45
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/4/2022,339.13,2760.87
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/5/2022,338.93,2761.07
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/6/2022,339.06,2760.94
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/7/2022,339.29,2760.71
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/8/2022,339.33,2760.67
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/9/2022,339.28,2760.72
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/10/2022,339.29,2760.71
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/11/2022,339.18,2760.82
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/12/2022,338.81,2761.19
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/13/2022,338.81,2761.19
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/14/2022,339,2761
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/15/2022,339.21,2760.79
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/16/2022,339.34,2760.66
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/17/2022,339.35,2760.65
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/18/2022,339.24,2760.76
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/19/2022,339.2,2760.8
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/20/2022,339.58,2760.42
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/21/2022,339.04,2760.96
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/22/2022,339.17,2760.83
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/23/2022,339.82,2760.18
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/24/2022,339.61,2760.39
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/25/2022,339.36,2760.64
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/26/2022,339.48,2760.52
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/27/2022,338.89,2761.11
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/28/2022,338.76,2761.24
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/29/2022,338.95,2761.05
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/30/2022,339.16,2760.84
517203,Roberts,Canadian,5172,Ogallala,35.7233333,-100.935,12/31/2022,339.01,2760.99
517207,Roberts,Canadian,5172,Ogallala,35.734722,-100.954445,2/7/2022,209.2,2745.8
517207,Roberts,Canadian,5172,Ogallala,35.734722,-100.954445,11/10/2022,209.1,2745.9
517307,Roberts,Canadian,5173,Ogallala,35.7358333,-100.8955556,3/10/2022,146.1,2732.9
517307,Roberts,Canadian,5173,Ogallala,35.7358333,-100.8955556,11/10/2022,146.7,2732.3
517350,Roberts,Canadian,5173,Ogallala,35.708889,-100.885278,11/10/2022,362.4,2742.6
517452,Roberts,Canadian,5174,Ogallala,35.683334,-100.976944,1/25/2022,365.1,2804.9
517804,Roberts,Canadian,5178,Ogallala,35.6547222,-100.9508333,1/25/2022,406.9,2813.1
517812,Roberts,Canadian,5178,Ogallala,35.6522222,-100.9408333,1/25/2022,404.5,2805.5
517852,Roberts,Canadian,5178,Ogallala,35.6511111,-100.9194444,1/25/2022,411.8,2797.2
517901,Roberts,Canadian,5179,Ogallala,35.6502778,-100.8925,3/9/2022,399.2,2791.8
517901,Roberts,Canadian,5179,Ogallala,35.6502778,-100.8925,11/14/2022,400.2,2790.8
518206,Roberts,Canadian,5182,Ogallala,35.7194444,-100.7975,3/10/2022,457.1,2665.9
518206,Roberts,Canadian,5182,Ogallala,35.7194444,-100.7975,11/14/2022,457.1,2665.9
518250,Roberts,Canadian,5182,Ogallala,35.7458333,-100.8094444,3/10/2022,490.6,2561.4
518250,Roberts,Canadian,5182,Ogallala,35.7458333,-100.8094444,11/14/2022,486.2,2565.8
518702,Roberts,Canadian,5187,Ogallala,35.6655556,-100.8733333,3/9/2022,397.2,2776.8
518704,Roberts,Canadian,5187,Ogallala,35.658334,-100.848611,2/2/2022,389.6,2781.4
518807,Roberts,Canadian,5188,Ogallala,35.6661111,-100.8316667,11/8/2022,384.8,2766.2
519103,Roberts,Canadian,5191,Ogallala,35.7447222,-100.7408333,2/8/2022,420.8,2645.2
519202,Roberts,Canadian,5192,Ogallala,35.734445,-100.693889,1/27/2022,387.8,2674.2
519202,Roberts,Canadian,5192,Ogallala,35.734445,-100.693889,11/9/2022,388.2,2673.8
519507,Roberts,Canadian,5195,Ogallala,35.6886111,-100.6755556,11/9/2022,295.6,2687.4
519702,Roberts,Canadian,5197,Ogallala,35.629167,-100.709723,3/9/2022,267.3,2713.7
519702,Roberts,Canadian,5197,Ogallala,35.629167,-100.709723,11/9/2022,267.1,2713.9
520104,Roberts,Canadian,5201,Ogallala,35.748611,-100.621111,11/9/2022,151.3,2608.7
520113,Roberts,Canadian,5201,Ogallala,35.7252778,-100.6141667,11/9/2022,75.4,2646.6
520203,Roberts,Canadian,5202,Ogallala,35.7291667,-100.5566667,11/9/2022,113.7,2626.3
520302,Hemphill,Canadian,5203,Ogallala,35.7341667,-100.5083333,1/12/2022,146.1,2603.9
520302,Hemphill,Canadian,5203,Ogallala,35.7341667,-100.5083333,12/19/2022,146.4,2603.6
520314,Hemphill,Red,5203,Ogallala,35.748889,-100.537222,1/11/2022,45.4,2600.6
520402,Roberts,Canadian,5204,Ogallala,35.7063889,-100.5863889,11/9/2022,298.9,2641.1
520750,Roberts,Canadian,5207,Ogallala,35.6641667,-100.6152778,3/9/2022,294.1,2680.9
520750,Roberts,Canadian,5207,Ogallala,35.6641667,-100.6152778,11/9/2022,294.6,2680.4
520802,Roberts,Red,5208,Ogallala,35.6605278,-100.5755833,11/9/2022,246.8,2693.2
